A_reqA,A_reqB,N_robot,reqAonRobot,reqBonRobot,S_door_opening,S_door_closing,S_reqA_driveToDoor,S_reqA_driveFwd,S_reqA_driveBack,S_reqA_driveAround,S_reqB_driveToDoor,S_reqB_driveFwd,S_reqB_driveBack,S_reqB_driveAround,S_robot_driveToDoor,S_robot_driveFwd,S_robot_driveBack,S_robot_driveAround,S_changePolicyToOpen,probA,probB,Z_robot,comm_same_room,R_robot_choosing_mean,R_robot_choosing_low,R_robot_choosing_up,R_robot_reachDoor_A_mean,R_robot_reachDoor_A_low,R_robot_reachDoor_A_up,R_robot_driveThru_A_mean,R_robot_driveThru_A_low,R_robot_driveThru_A_up,R_robot_driveFwd_A_mean,R_robot_driveFwd_A_low,R_robot_driveFwd_A_up,R_robot_driveBack_A_mean,R_robot_driveBack_A_low,R_robot_driveBack_A_up,R_robot_driveAround_A_mean,R_robot_driveAround_A_low,R_robot_driveAround_A_up,R_robot_delivered_mean,R_robot_delivered_low,R_robot_delivered_up,R_robot_reachDoor_R_mean,R_robot_reachDoor_R_low,R_robot_reachDoor_R_up,R_robot_driveThru_R_mean,R_robot_driveThru_R_low,R_robot_driveThru_R_up,R_robot_driveFwd_R_mean,R_robot_driveFwd_R_low,R_robot_driveFwd_R_up,R_robot_driveBack_R_mean,R_robot_driveBack_R_low,R_robot_driveBack_R_up,R_robot_driveAround_R_mean,R_robot_driveAround_R_low,R_robot_driveAround_R_up,X_robot_goFast_A_mean,X_robot_goFast_A_low,X_robot_goFast_A_up,X_robot_goSlow_A_mean,X_robot_goSlow_A_low,X_robot_goSlow_A_up,X_robot_success_A_mean,X_robot_success_A_low,X_robot_success_A_up,X_robot_fail_A_mean,X_robot_fail_A_low,X_robot_fail_A_up,X_robot_goFast_R_mean,X_robot_goFast_R_low,X_robot_goFast_R_up,X_robot_goSlow_R_mean,X_robot_goSlow_R_low,X_robot_goSlow_R_up,X_robot_success_R_mean,X_robot_success_R_low,X_robot_success_R_up,X_robot_fail_R_mean,X_robot_fail_R_low,X_robot_fail_R_up,N_robot_avail_mean,N_robot_avail_low,N_robot_avail_up
30,30,10,1,1,1,59,9,9,9,27,9,9,9,27,1,1,1,3,120,0.1,0.9,0.1,1,0.0,0.0,0.0,9.02645216520814,8.893279527221338,9.15962480319494,0.00782902465051819,0.007494347249184339,0.00816370205185204,9.08385984633861,8.92967344980412,9.2380462428731,8.97087163807035,8.527145352773392,9.414597923367307,27.071332368438856,26.45310117653198,27.689563560345732,0.0,0.0,0.0,1.002260360378787,0.9831736619472091,1.0213470588103648,0.007129873328623986,0.006812474769778526,0.007447271887469445,1.0005980199927698,0.9710561753401715,1.0301398646453679,0.987300049527799,0.9454579257135363,1.0291421733420618,2.9894286308027938,2.9410651109432053,3.037792150662382,0.4683954613120535,0.45533443895349307,0.4822279083081796,0.012493460409722686,0.011522040773520181,0.01364376166764547,0.47049834504759036,0.46163263271364346,0.4797112596688527,0.0037509214887109263,0.003606438673139381,0.003907464125293677,0.468529154986775,0.4554049822191855,0.4824322171257894,0.01237950487048648,0.011354351387395897,0.013608147467374505,0.4707515966339636,0.46187177427485426,0.47997955429567984,0.0033608387725643793,0.0031932023338310167,0.0035470515547426085,0.048387744672573674,0.047325190760176564,0.049450298584970784
30,30,10,1,1,1,59,9,9,9,27,9,9,9,27,1,1,1,3,120,0.1,0.9,1,0.1,0.0,0.0,0.0,9.01716095894624,8.857773865331001,9.176548052561479,0.001418509327442254,0.0013566466788403947,0.0014803719760441132,9.069017666835014,8.879931268329546,9.258104065340483,8.892606177969938,8.75026558618397,9.034946769755907,26.822371070607918,26.366773432518222,27.277968708697614,0.0,0.0,0.0,1.0015692211789538,0.9838325366942281,1.0193059056636795,0.0012221616511369925,0.0011680060849624029,0.001276317217311582,0.9856895688802145,0.9663072918070401,1.005071845953389,1.0027952770896904,0.9866610645861239,1.018929489593257,3.00693446823234,2.960141569960356,3.0537273665043236,0.41922254027055245,0.40932892191901227,0.4296062689514085,0.030553473673196902,0.029262767469379294,0.0319632931943176,0.41311232124102976,0.40339075287876536,0.4233140333134922,0.006045294466226083,0.005905534857764927,0.006191829485560069,0.4192546101901564,0.40987942373239866,0.4290687139573331,0.030591122005736368,0.02941924314878329,0.03186023471723148,0.41463133130966373,0.4041640720361154,0.42565517886712984,0.005032640083738126,0.004878691111582104,0.005196621470501553,0.4513417411850485,0.443610340768618,0.459073141601479
30,30,10,1,1,1,59,9,9,9,27,9,9,9,27,1,1,1,3,120,0.1,0.9,1,0.5,0.0,0.0,0.0,9.044310350375815,8.87580613709358,9.21281456365805,0.005292587238026797,0.005024886346546837,0.005560288129506756,8.892304692671509,8.642539764355305,9.142069620987712,8.940940017188927,8.669871706493081,9.212008327884773,27.124591551573126,26.60340804699857,27.64577505614768,0.0,0.0,0.0,1.0109566184238752,0.9928335031153083,1.0290797337324422,0.004670931739676224,0.0044682961252639755,0.004873567354088472,0.9972712663725398,0.9740891305968888,1.0204534021481908,0.9950064895060622,0.9554235682670892,1.0345894107450353,3.023299778210287,2.932837265353087,3.113762291067487,0.440898676950385,0.4289395637223097,0.4535437714470421,0.02025509712834083,0.019271434081538252,0.02134457875607458,0.43584100279559684,0.4235915479581882,0.44882001653943937,0.004659369008930077,0.004584874346328345,0.004736324419914552,0.43791674121652513,0.42637372550841357,0.4501021452941084,0.020123109173292585,0.01918172802841654,0.021161659353997424,0.4325439432809788,0.420134747910587,0.44570849052363454,0.004059623921694529,0.003927750590342585,0.004200660128627166,0.4612190914603567,0.45010452149848107,0.4723336614222324
30,30,10,1,1,1,59,9,9,9,27,9,9,9,27,1,1,1,3,120,0.1,0.9,1,1,0.0,0.0,0.0,9.009205700070474,8.865471556994127,9.152939843146822,0.008088006991328792,0.007738997462895165,0.008437016519762417,9.005497200011584,8.859502841490146,9.151491558533023,9.081364233694915,8.764933765407934,9.397794701981896,26.91995506527108,26.479937304213916,27.359972826328242,0.0,0.0,0.0,0.997568890210487,0.9823733350504537,1.0127644453705205,0.007215388312210773,0.006888086194700549,0.007542690429720998,0.9888126661318648,0.9614692722851463,1.0161560599785833,0.9844920957957081,0.9548954139295872,1.0140887776618288,2.986200183442952,2.918779964383259,3.0536204025026454,0.4500506909982717,0.4391149520171832,0.4615450296657603,0.012549666679173814,0.01145522416717184,0.013875328118848005,0.4456207059876169,0.4341407859315493,0.4577242397970927,0.003690930743020471,0.0035102299493324036,0.00389124558741246,0.4496335433603971,0.43904035074361436,0.4607505612736616,0.012638042900507379,0.011283847697631052,0.014361605439946992,0.44620989096054126,0.4334531031759517,0.4597403277105593,0.003220886911050341,0.0030967479752049467,0.0033553941632056042,0.4634128992708403,0.4497693623901507,0.4770564361515299
30,30,10,1,1,1,59,9,9,9,27,9,9,9,27,1,1,1,3,120,0.1,0.9,10,0.1,0.0,0.0,0.0,8.893332493940122,8.649285200547498,9.137379787332746,0.001454674978879767,0.0013996940096788176,0.0015096559480807163,9.064192192674232,8.922371726099055,9.20601265924941,8.961125241396614,8.762630177949813,9.159620304843415,26.95100535834069,26.180040873596887,27.721969843084494,0.0,0.0,0.0,1.0000948225905706,0.980521173630445,1.019668471550696,0.0012158801459868774,0.0011706267039201911,0.0012611335880535637,0.9991639276787919,0.9804828066636299,1.0178450486939539,1.0029342549378064,0.9681438408052021,1.0377246690704107,3.0002771180248797,2.953158807443291,3.0473954286064684,0.27933111119191484,0.2730467856113039,0.2859115260198552,0.034114677477746706,0.03303925002868196,0.03526247075197652,0.275537904176895,0.2688892842703309,0.2825236506444309,0.00410330030320533,0.004020122458938316,0.004189992829264475,0.2816252851316528,0.2748812412548211,0.2887085742027909,0.03246953630426659,0.03131073429460898,0.0337174086981965,0.2776769480027334,0.2710494574530403,0.284636662319617,0.0035168785281277093,0.003418234794996456,0.0036213847822169523,3.1655031432245164,3.0797190273828137,3.251287259066219
30,30,10,1,1,1,59,9,9,9,27,9,9,9,27,1,1,1,3,300,0.1,0.9,0.1,0.1,0.0,0.0,0.0,8.948150436104186,8.787811933242923,9.108488938965449,0.0014494598316807945,0.0013866518023029648,0.0015122678610586242,8.989011378046051,8.827024636547346,9.150998119544756,8.991609866772647,8.804924130906779,9.178295602638515,27.03136004010156,26.496621375807557,27.566098704395564,0.0,0.0,0.0,0.9954074250961175,0.9742179315320996,1.0165969186601354,0.0011492788105922599,0.001090366001081442,0.0012081916201030778,0.9982805545654163,0.9815844399624375,1.0149766691683952,1.0033063307999914,0.986998830500413,1.0196138310995697,3.003514500417934,2.950349749241416,3.0566792515944523,0.40424527896522416,0.39586370755601896,0.4129894515512794,0.05430279163927358,0.05120096322099497,0.05780468295165222,0.39916896492952647,0.39092268118302476,0.40777064658446127,0.005790736019365886,0.0056534771986326395,0.005934825600804532,0.4069573791436778,0.3973833448361124,0.41700413099790307,0.054234463224194535,0.051191201501935374,0.05766243265991134,0.3960969410446193,0.38460931670589116,0.4082919244870786,0.004793995925922407,0.00468241613065917,0.004911023324117552,0.045873190797081576,0.0448654829808584,0.04688089861330475
30,30,10,1,1,1,59,9,9,9,27,9,9,9,27,1,1,1,3,120,0.1,0.9,10,0.5,0.0,0.0,0.0,8.953596684001752,8.787263517185446,9.119929850818059,0.005312988915321525,0.005061319349233964,0.005564658481409087,9.031413157542083,8.847778614909785,9.215047700174381,9.065078179497581,8.820352393082912,9.30980396591225,27.043897863790715,26.595968894496934,27.491826833084495,0.0,0.0,0.0,1.0010243926664169,0.9824921916836575,1.0195565936491762,0.004788679749282579,0.004613514555195648,0.00496384494336951,0.9960643723010608,0.9757593327492723,1.0163694118528495,0.9979982188983563,0.9823764409318243,1.0136199968648882,2.9885557047043916,2.9331981803883176,3.0439132290204656,0.29632764743536294,0.291276433205577,0.30155714620126695,0.022716885931502295,0.021925250216013135,0.02356782878595933,0.292755085070756,0.2845927987979011,0.3013993942331354,0.0032468952824226227,0.0031899774419188124,0.0033058811592741317,0.29962287748875627,0.2917167305214847,0.30796950950831375,0.0215947323146135,0.02082070327496697,0.02242853395765382,0.29418844649014403,0.2869506272074131,0.30180083587824946,0.002807429288951759,0.002714225100337381,0.002907262208177488,3.225642271448059,3.153243338951461,3.2980412039446567
30,30,10,1,1,1,59,9,9,9,27,9,9,9,27,1,1,1,3,120,0.1,0.9,10,1,0.0,0.0,0.0,8.952528325847672,8.762279417326459,9.142777234368884,0.008180238105823478,0.007868498804161319,0.008491977407485637,8.87859506167363,8.648019869571511,9.10917025377575,8.914745741024566,8.634875834160386,9.194615647888746,27.231129104179256,26.641126655762214,27.8211315525963,0.0,0.0,0.0,1.0092564101516306,0.9915619656993228,1.0269508546039383,0.00732935679076298,0.0070525570955032825,0.007606156486022677,1.0062051476607483,0.9770579504778939,1.0353523448436026,0.993392393103371,0.9549724924374383,1.0318122937693037,3.005260832520311,2.9592294446786833,3.051292220361939,0.31144627098323946,0.30373791799863464,0.31955606161298256,0.015787296635222742,0.015009879822858768,0.016649642795332154,0.3095165789835369,0.3009237338514119,0.3186145844686315,0.0025157094533991772,0.002436097488565993,0.0026007006704117344,0.3124051220260486,0.3044265320595734,0.32081318299781186,0.014856532327028082,0.014114142798713092,0.015681355654502658,0.3105383568394335,0.30221211040954543,0.31933639445160195,0.002236302504105181,0.002129485110792538,0.002354401983363532,3.264229241989296,3.184926314768018,3.343532169210574
30,30,10,1,1,1,59,9,9,9,27,9,9,9,27,1,1,1,3,300,0.1,0.9,0.1,0.5,0.0,0.0,0.0,9.01431310173029,8.867385916062391,9.161240287398188,0.005197239995124627,0.004937966549566829,0.005456513440682425,9.000426673462938,8.827572243042129,9.173281103883747,9.016522989238716,8.802246534109866,9.230799444367566,26.946412928550767,26.414029016227584,27.47879684087395,0.0,0.0,0.0,0.9964378267072421,0.9791571372752753,1.0137185161392088,0.0046569959158725025,0.004424782673412571,0.004889209158332434,1.0001584984204115,0.9832422915393398,1.017074705301483,0.9873979984162529,0.9470495618206882,1.0277464350118175,2.9819623782591558,2.9187796645551267,3.045145091963185,0.4557696146129793,0.4427959099942441,0.4695265128844814,0.034737467028976066,0.032481319373704735,0.03733043343186642,0.4369849827804998,0.4278953745277474,0.44646914614610733,0.004628246538020638,0.004527523135148179,0.004733553479566526,0.4518555906929084,0.4403003717354942,0.4640336649026264,0.03533944586945511,0.03282579171870086,0.03826999290184404,0.450423827444692,0.4377203249785552,0.46388673032210276,0.003949592836191042,0.003756245169489415,0.004163925288556422,0.04721200063818801,0.04587578372589823,0.0485482175504778
30,30,10,1,1,1,59,9,9,9,27,9,9,9,27,1,1,1,3,300,0.1,0.9,0.1,1,0.0,0.0,0.0,8.959190357923108,8.80874754551221,9.109633170334005,0.007860650050555796,0.007484489683641217,0.008236810417470375,9.03440279047513,8.896685988301806,9.172119592648455,8.94793773037925,8.59205531251398,9.30382014824452,27.08639215053239,26.53066460903061,27.64211969203417,0.0,0.0,0.0,1.0052840201119744,0.9862223341315791,1.0243457060923697,0.006893939026634553,0.006612594666249539,0.007175283387019567,1.0052849955390577,0.9827490068764224,1.027820984201693,1.0104542939178331,0.9837471995566683,1.0371613882789978,3.022235006212895,2.962248906865052,3.0822211055607376,0.4670191004947953,0.457568778538416,0.4768680160987579,0.02099716283773878,0.01909772902203719,0.023316155543079805,0.462343833621213,0.4494732580655824,0.475973230511522,0.0036455725704933393,0.003552100891300248,0.0037440965141966546,0.4668272045953868,0.45753754297964394,0.47650191125661845,0.021196758766342142,0.01873848144308143,0.024397425724718116,0.4627226937620994,0.4493005200298403,0.47697149606735006,0.0032931007013361313,0.0031309929623239588,0.0034729113268333017,0.04842397395196691,0.047284031815122966,0.049563916088810854
30,30,10,1,1,1,59,9,9,9,27,9,9,9,27,1,1,1,3,300,0.1,0.9,1,0.1,0.0,0.0,0.0,9.023906762779118,8.836319000989283,9.211494524568954,0.0014807907456722271,0.001412580160411408,0.0015490013309330463,8.971365397512448,8.794975622414167,9.14775517261073,9.00708099577646,8.826833888552382,9.187328103000539,27.031534835810856,26.617462174349388,27.445607497272324,0.0,0.0,0.0,0.9964322795518975,0.9834505580480652,1.0094140010557298,0.0012077573714434034,0.0011623019288534116,0.0012532128140333952,1.0009941415359334,0.97492419499182,1.0270640880800468,1.0044336742143214,0.9633528851820066,1.0455144632466362,3.0149013713984876,2.936417800998307,3.0933849417986683,0.3864647934255032,0.3785098682761475,0.39476126487078944,0.054102937294676516,0.05136246042493603,0.05715233671032906,0.3803786897783607,0.37264482421046496,0.38844037601157594,0.0056552049471218545,0.0055540453561316845,0.005760117876542371,0.3847251996186831,0.3764912651307261,0.3933273422671328,0.05200774358670356,0.049854652822319406,0.054355201144948524,0.3818600362382964,0.3718469431249907,0.3924273175995645,0.004645644673049988,0.00447239656039201,0.004832855973490129,0.43918075234071735,0.426118895130803,0.4522426095506317
30,30,10,1,1,1,59,9,9,9,27,9,9,9,27,1,1,1,3,300,0.1,0.9,1,0.5,0.0,0.0,0.0,9.01305926609506,8.776299643709391,9.24981888848073,0.005124024192406729,0.00492049102094776,0.005327557363865698,9.03135224193368,8.86129237901376,9.2014121048536,8.845105575632525,0.0,0.0,26.81741939049456,26.126093910984046,27.508744870005074,0.0,0.0,0.0,1.001087755400012,0.9725361412768617,1.029639369523162,0.004301779347595597,0.004066273345357273,0.004537285349833921,0.9913328567588566,0.9716536011121015,1.0110121124056117,0.9893813628687498,0.9484032552571907,1.0303594704803087,2.990463006482571,2.942375212019516,3.038550800945626,0.42291433305814324,0.4123495265114544,0.43403473633025635,0.03550047336098131,0.0328222803052539,0.03865456193707213,0.4189465147924517,0.40851656019475535,0.4299230034929312,0.004460336091574554,0.004368989843690635,0.004555583616792868,0.42303899135813433,0.41237186259117353,0.43427264387525194,0.035489689564949106,0.03264110562887565,0.03888300284783823,0.41723916718295867,0.4074524140718637,0.42750763418519583,0.003811009932118852,0.0036657748498550207,0.003968227966152954,0.4656497769420538,0.4543906902017334,0.4769088636823742
30,30,10,1,1,1,59,9,9,9,27,9,9,9,27,1,1,1,3,300,0.1,0.9,1,1,0.0,0.0,0.0,8.94370831544995,8.781050731034647,9.106365899865253,0.00793439426642133,0.007598331101837412,0.008270457431005249,8.937856723858209,8.756933120675399,9.11878032704102,9.063200611299552,8.750542402356354,9.37585882024275,27.024609814608503,26.485731667884405,27.5634879613326,0.0,0.0,0.0,0.9966345755305636,0.977843061907061,1.015426089154066,0.006854885937022647,0.0065711405298605,0.007138631344184794,0.9997422389907958,0.9853006686464205,1.0141838093351712,0.996844017456163,0.9610853097345845,1.0326027251777414,3.0023693917897862,2.9425498814430884,3.062188902136484,0.4375729012510588,0.4262650372216607,0.4494970591882049,0.021352781350734602,0.019000367271758592,0.024370004122392867,0.43411034370436224,0.4226138172605512,0.44624985025738095,0.003531029537813429,0.0034130851353910948,0.0036574172106087575,0.4371204674849667,0.4270345357489679,0.4476943539377059,0.02080339734942676,0.01939492991873969,0.022432450735203547,0.4330733930839114,0.42248759066187586,0.44420330197072944,0.0031248465765768133,0.0030467790303328624,0.0032070199726544147,0.46456324428519596,0.45362507122431733,0.4755014173460746
30,30,10,1,1,1,59,9,9,9,27,9,9,9,27,1,1,1,3,300,0.1,0.9,10,0.1,0.0,0.0,0.0,8.980504867141974,8.810826048800985,9.150183685482963,0.0014453076581410098,0.0013877884475364463,0.0015028268687455734,9.015443144758741,8.891837897957952,9.13904839155953,8.917624178979237,8.72708117383758,9.108167184120893,27.058773070102472,26.557099509971533,27.56044663023341,0.0,0.0,0.0,0.995483976369688,0.9740036839483628,1.0169642687910132,0.0012171378886311588,0.001171318080416164,0.0012629576968461536,0.9975032831344813,0.9745656926669287,1.0204408736020338,1.0086536406023245,0.991859018947203,1.0254482622574461,3.0145718853762804,2.9606939089537407,3.06844986179882,0.2451920931427065,0.23954749276141327,0.2511091272091097,0.06583037803405682,0.0640489020650022,0.067713790338923,0.2415315834199608,0.23632297624260296,0.24697496257482707,0.003548487097336883,0.0034742890183821545,0.0036259235337465436,0.24635605440040387,0.24029651762907625,0.2527291026057383,0.06432549081292473,0.06283737431273399,0.06588580022292723,0.24325496842387942,0.23729274076489734,0.24952453261344065,0.00300146289989812,0.0028819022687944693,0.0031313732606042632,3.0561107516519685,2.987153516540653,3.125067986763284
30,30,10,1,1,1,59,9,9,9,27,9,9,9,27,1,1,1,3,300,0.1,0.9,10,0.5,0.0,0.0,0.0,8.972044299578755,8.84214655105339,9.10194204810412,0.005335721725411679,0.005129308612598142,0.0055421348382252164,9.033812388865883,8.883840136135104,9.183784641596661,8.966660309489084,8.659598223310427,9.273722395667741,26.810657619945683,26.045548935407485,27.57576630448388,0.0,0.0,0.0,0.9979057753522608,0.9770054495836761,1.0188061011208454,0.004573632655906681,0.004379089042411379,0.004768176269401982,0.9957576097171295,0.9742421711411348,1.0172730482931243,0.9975706220069039,0.9607497823787976,1.0343914616350103,2.974561784485593,2.9137610139945185,3.0353625549766674,0.2709731702723071,0.26546542251162825,0.2767143043750074,0.04579380898567245,0.04440349740763342,0.04727399841148064,0.2653522341092503,0.2581137265646443,0.27300844725011236,0.0028893086084946155,0.0027999763648730016,0.00298452893582881,0.2728318180355965,0.2676440950160797,0.2782246225314934,0.043781779819197585,0.04181775635901945,0.045939380536588796,0.266570292541818,0.25953842550439915,0.273993810032454,0.0025438032208678313,0.002460787745830262,0.0026326153562335284,3.2044337611273823,3.1218399276919917,3.287027594562773
30,30,10,1,1,1,59,9,9,9,27,9,9,9,27,1,1,1,3,300,0.1,0.9,10,1,0.0,0.0,0.0,8.99582932399213,8.837078509754724,9.154580138229536,0.008340684026270018,0.007954497216450009,0.008726870836090028,9.028832320832304,8.878807432737995,9.178857208926614,8.970519669826905,8.67261477850439,9.26842456114942,27.027338771504194,26.580329994785494,27.474347548222894,0.0,0.0,0.0,0.9952447192526508,0.973500170499036,1.0169892680062655,0.00730530454520473,0.006975121872772987,0.007635487217636473,0.9973391604801081,0.9785690335051263,1.0161092874550899,0.9940130338916363,0.966864957134245,1.0211611106490275,3.011408704068446,2.9657012217283425,3.0571161864085497,0.28894219101441765,0.2813246143523457,0.2969837792378453,0.03045542356860753,0.028634612573799498,0.032523521593495724,0.2856627961626381,0.2777802069556186,0.2940058207979132,0.0023579235529011316,0.002292604431283661,0.002427073874437501,0.28846335227441977,0.2809073707601632,0.2964370588040954,0.0299764174133275,0.02794204967258559,0.03233027742786365,0.2867436997575191,0.27900587146976047,0.294922965863817,0.0021092275472465423,0.0020404632068219534,0.0021827882940540885,3.2204262418755056,3.1551886111566674,3.285663872594344
30,30,10,1,1,5,55,9,9,9,27,9,9,9,27,1,1,1,3,10,0.1,0.9,0.1,0.1,0.0,0.0,0.0,9.004748006536271,8.82865010588312,9.180845907189422,0.005915717024836626,0.005765914599918141,0.006065519449755111,9.002583485872812,8.784392457772796,9.220774513972827,8.947847293044745,8.69263976849753,9.20305481759196,26.94289249814411,26.22988829125187,27.65589670503635,0.0,0.0,0.0,0.9817752392162903,0.9557073215844524,1.0078431568481283,0.0030788651991147113,0.0030000618970210543,0.0031576685012083684,0.9897791015682227,0.9708519312422444,1.0087062718942008,0.9981540708394566,0.9809033691969095,1.0154047724820037,3.0089956453921496,2.9425156783183084,3.0754756124659908,0.3889003584336776,0.3798530260384439,0.3983891847157263,0.048791097101051006,0.047491728792852586,0.05016356658800002,0.3668733163395166,0.3562541551359239,0.37814499587399314,0.022895263001572252,0.022410703056052937,0.023401240151167815,0.3901648369238299,0.38330481373418784,0.3972748830615615,0.04737225995233992,0.04613984449398477,0.048672318911764254,0.3782636249743937,0.37150087845261354,0.3852771527362692,0.012259723979459855,0.012027750618407064,0.012500821222570452,0.044337961266293906,0.04335186923644101,0.045324053296146805
